img_id,phase,iou_RV,dice_RV,hd_RV,assd_RV,iou_MYO,dice_MYO,hd_MYO,assd_MYO,iou_LV,dice_LV,hd_LV,assd_LV
D9L1Z3,ES,0.5188164712298947,0.6831852051351137,45.81484475582123,1.8422630411655208,0.19905687339240927,0.33202240495770075,13.341664064126334,1.4897544499797706,0.45580795555996967,0.6261924230035457,68.62943974709395,3.0709207819543796
E0J7L9,ED,0.3983576201594123,0.5697507052795235,25.787593916455254,2.036077269013636,0.07862903225807297,0.14579439252337176,57.0087712549569,3.056696769833435,0.1854016679734893,0.31280817799158567,68.7749954561976,4.515292772057311
E0J7L9,ES,0.4454880060921507,0.6163842303977556,25.768197453450252,1.54193253459913,0.12323434545657744,0.21942766610556275,63.35613624582863,2.1851212261680395,0.24955509924710131,0.3994303242769566,96.97937925146768,4.820955515252891
E0M3U7,ED,1.022808632504848e-14,1.022808632504848e-14,80.23091673413684,40.81779532888335,0.017275704835919226,0.03396464646465257,86.2670273047588,6.083537723120466,0.08835568990491159,0.16236546695984747,98.98484732523458,13.909231265126248
E0M3U7,ES,1.4947683109117865e-14,1.4947683109117865e-14,86.67756341753038,47.03026098036422,9.994003598840596e-05,0.000199860097941439,92.03260291874831,12.922999868491447,0.018565498154992865,0.03645420581909842,103.83640979926068,17.6920579789169
E0O0S0,ED,0.034715781105081264,0.06710206172365817,23.2163735324878,4.677674547700146,0.006219540496639563,0.01236219382813316,68.1615727518079,5.663143432499282,0.1550267621074408,0.2684383898163181,29.017236257093817,3.4581466104207763
E0O0S0,ES,0.0342458513899267,0.06622381195708671,17.578395831246947,4.176297278569929,0.0029145479350179654,0.005812156062579572,74.33034373659252,5.679762691244765,0.13179262960650498,0.23289183222958762,16.24807680927192,2.9978197459846196
E9H1U4,ED,0.6596567187258442,0.7949315196124123,4.47213595499958,0.6420304907695962,0.221516927083346,0.36269153897402584,43.30127018922193,4.564559517956345,0.6290101453249297,0.7722605621949186,16.24807680927192,1.0252163527435831
E9H1U4,ES,0.3281569268492306,0.4941538461538617,22.759613353482084,1.2876923954090391,0.16565989383124355,0.2842336683417198,47.10626285325551,7.717493965414826,0.3727711348856855,0.5430929095354593,30.14962686336267,2.4794600120521175
E9V4Z8,ED,0.4499189627228585,0.6206125642745389,10.099504938362077,1.757209023919812,0.05099433396290355,0.09704016913320195,87.66413177577246,2.7028966082475625,0.3285584356525744,0.4946089337669035,20.12461179749811,2.7727204005678834
